Date,Open,High,Low,Close,Volume
2024-06-10,3490,3490,3420,3430,1135804
2024-06-11,3415,3420,3320,3335,924803
2024-06-12,3320,3420,3320,3420,645368
2024-06-13,3405,3455,3385,3385,800771
2024-06-14,3375,3400,3330,3380,555995
2024-06-17,3355,3375,3255,3265,868580
2024-06-18,3285,3290,3175,3235,1245378
2024-06-19,3230,3265,3210,3250,432911
2024-06-20,3255,3335,3240,3320,799049
2024-06-21,3320,3345,3245,3265,840897
2024-06-24,3200,3260,3195,3205,949748
2024-06-25,3165,3245,3115,3220,1125640
2024-06-26,3240,3260,3170,3180,574075
2024-06-27,3165,3195,3100,3155,629049
2024-06-28,3165,3260,3165,3230,723658
2024-07-01,3260,3295,3225,3260,646437
2024-07-02,3245,3265,3195,3200,623196
2024-07-03,3225,3275,3190,3220,548017
2024-07-04,3220,3280,3210,3260,512516
2024-07-05,3245,3280,3135,3180,1474102
2024-07-08,3190,3240,3180,3215,502023
2024-07-09,3210,3265,3210,3245,657013
2024-07-10,3250,3315,3235,3285,819669
2024-07-11,3320,3460,3310,3325,2520134
2024-07-12,3325,3375,3320,3355,649935
2024-07-15,3450,3575,3395,3555,4781033
2024-07-16,3690,3950,3620,3775,11835259
2024-07-17,3805,3920,3800,3890,4107251
2024-07-18,3790,3975,3690,3950,3482687
2024-07-19,3930,3930,3650,3700,2819498
2024-07-22,3820,3900,3765,3780,2795952
2024-07-23,3725,3835,3680,3705,1393039
2024-07-24,3575,3765,3565,3760,1400389
2024-07-25,3670,3705,3490,3515,1513850
2024-07-26,3555,3775,3555,3740,1764700
2024-07-29,3850,4065,3795,4040,5457533
2024-07-30,3905,3925,3770,3780,2884969
2024-07-31,3730,3815,3685,3765,1417067
2024-08-01,3600,3720,3590,3680,1696226
2024-08-02,3660,3725,3500,3520,1900480
2024-08-05,3300,3350,2870,2980,3910356
2024-08-06,3070,3350,3065,3200,3274869
2024-08-07,3180,3335,3175,3275,1547107
2024-08-08,3190,3435,3175,3370,1367521
2024-08-09,3570,3575,3440,3470,1454950
2024-08-12,3415,3455,3395,3430,668891
2024-08-13,3470,3490,3370,3380,680125
2024-08-14,3445,3465,3420,3440,524360
2024-08-16,3445,3480,3430,3460,586050
2024-08-19,3455,3490,3430,3445,424911
2024-08-20,3455,3560,3455,3550,1059878
2024-08-21,3520,3535,3460,3500,700459
2024-08-22,3575,3580,3465,3555,1035989
2024-08-23,3475,3550,3470,3485,772562
2024-08-26,3535,3560,3470,3490,1091632
2024-08-27,3475,3480,3400,3425,605094
2024-08-28,3355,3400,3330,3335,654840
2024-08-29,3310,3420,3290,3350,734442
2024-08-30,3380,3420,3370,3405,361477
2024-09-02,3375,3385,3310,3370,484576
2024-09-03,3460,3510,3380,3470,3081706
2024-09-04,3765,3960,3390,3390,18973149
2024-09-05,3440,3570,3440,3510,4449865
2024-09-06,3510,3535,3270,3290,2548682
2024-09-09,3200,3265,3145,3230,1519749
2024-09-10,3290,3375,3255,3280,1414130
2024-09-11,3315,3320,3110,3140,1643332
2024-09-12,3165,3305,3165,3295,1281825
2024-09-13,3270,3345,3270,3330,713862
2024-09-19,3420,3430,3350,3425,960337
2024-09-20,3445,3530,3430,3505,1295798
2024-09-23,3465,3515,3440,3485,649271
2024-09-24,3475,3505,3420,3465,761335
2024-09-25,3490,3505,3375,3390,1396497
2024-09-26,3380,3425,3375,3425,564653
2024-09-27,3460,3470,3405,3405,631419
2024-09-30,3405,3420,3325,3325,626450
2024-10-02,3260,3310,3230,3265,503004
2024-10-04,3280,3350,3260,3300,700341
2024-10-07,3305,3360,3295,3345,493314
2024-10-08,3315,3345,3295,3295,319044
2024-10-10,3310,3310,3245,3255,565217
2024-10-11,3240,3330,3240,3275,474163
2024-10-14,3290,3385,3290,3355,642914
2024-10-15,3445,3475,3380,3395,1336423
2024-10-16,3430,3460,3390,3440,700484
2024-10-17,3475,3515,3420,3470,1226392
2024-10-18,3450,3555,3430,3550,1134624
2024-10-21,3600,3660,3545,3650,2861776
2024-10-22,3580,3585,3480,3495,1377381
2024-10-23,3495,3605,3485,3490,1167655
2024-10-24,3435,3480,3405,3435,587226
2024-10-25,3455,3515,3365,3385,1174443
2024-10-28,3415,3435,3355,3385,892336
2024-10-29,3500,3670,3420,3640,4733737
2024-10-30,3795,3835,3620,3635,4450468
2024-10-31,3575,3585,3510,3570,1501342
2024-11-01,3475,3480,3370,3370,1601982
2024-11-04,3310,3380,3265,3360,1002434
2024-11-05,3320,3450,3320,3410,919200
2024-11-06,3420,3640,3380,3600,5996633
2024-11-07,3690,3690,3545,3550,2764043
2024-11-08,3615,3640,3545,3550,1325713
2024-11-11,3715,4370,3685,4160,38244198
2024-11-12,4620,4675,4190,4200,27504924
2024-11-13,4170,4305,3765,3840,9349942
2024-11-14,3960,4070,3740,3740,6198626
2024-11-15,3575,3745,3550,3700,3893831
2024-11-18,3700,3845,3680,3845,3042479
2024-11-19,3950,3950,3745,3810,3163243
2024-11-20,3850,3875,3580,3710,4233371
2024-11-21,3850,3890,3720,3790,5641494
2024-11-22,3830,3835,3715,3730,2741793
2024-11-25,3740,3775,3680,3705,1769107
2024-11-26,3630,3660,3570,3595,1884870
2024-11-27,3555,3585,3525,3555,1442106
2024-11-28,3630,3640,3470,3495,1975980
2024-11-29,3500,3585,3470,3535,1653737
2024-12-02,3730,3810,3600,3600,5995643
2024-12-03,3620,3895,3590,3865,5573298
2024-12-04,3745,3835,3660,3715,3842581
2024-12-05,3875,4360,3765,4275,57277653
2024-12-06,4060,4085,3850,3935,10963106
2024-12-09,3910,3975,3585,3585,6888952
2024-12-10,3530,3720,3520,3705,5327272
2024-12-11,3650,3720,3630,3685,2202333
2024-12-12,3855,3925,3770,3870,5816617
2024-12-13,3810,3915,3760,3885,3185690
2024-12-16,4060,4170,3990,4040,9222607
2024-12-17,4110,4140,3945,3945,3999512
2024-12-18,3945,4015,3820,3910,2831840
2024-12-19,3730,3745,3620,3700,4591328
2024-12-20,3665,3665,3450,3455,3852179
2024-12-23,3440,3560,3405,3495,2387887
