Date,Open,High,Low,Close,Volume
2024-06-10,3755,3755,3460,3595,63236
2024-06-11,3595,3685,3475,3475,147181
2024-06-12,3480,3605,3470,3535,58940
2024-06-13,3535,3605,3460,3480,71425
2024-06-14,3460,3590,3395,3590,123208
2024-06-17,3700,3755,3600,3650,139599
2024-06-18,3650,3845,3585,3765,178130
2024-06-19,3700,3765,3455,3675,364967
2024-06-20,3675,3780,3515,3545,127194
2024-06-21,3510,3605,3495,3545,81798
2024-06-24,3480,3590,3410,3410,87614
2024-06-25,3410,3475,3270,3285,102214
2024-06-26,3285,3360,3190,3215,87059
2024-06-27,3245,3380,3220,3285,61225
2024-06-28,3255,3315,3255,3305,33949
2024-07-01,3355,3505,3280,3460,158084
2024-07-02,3565,3565,3315,3360,118562
2024-07-03,3360,3360,3200,3330,130172
2024-07-04,3295,3350,3230,3230,35872
2024-07-05,3340,3340,3180,3245,69281
2024-07-08,3295,3350,3245,3315,40774
2024-07-09,3360,3360,3295,3340,45112
2024-07-10,3385,3385,3220,3340,52731
2024-07-11,3360,3500,3350,3410,78433
2024-07-12,3420,3510,3325,3360,48170
2024-07-15,3450,3450,3285,3390,34468
2024-07-16,3395,3450,3315,3390,26307
2024-07-17,3395,3450,3260,3260,35863
2024-07-18,3260,3260,3135,3135,73630
2024-07-19,3195,3230,3115,3180,27396
2024-07-22,3180,3180,2925,3010,76275
2024-07-23,3055,3145,2930,3050,53153
2024-07-24,3050,3145,3000,3120,48592
2024-07-25,3030,3115,2960,3030,52696
2024-07-26,3030,3080,2970,3025,29440
2024-07-29,3025,3080,2960,3030,22518
2024-07-30,3095,3100,2815,2995,156142
2024-07-31,2995,3020,2880,2920,47861
2024-08-01,2960,3010,2905,2995,34785
2024-08-02,2985,2985,2800,2895,45375
2024-08-05,2890,2890,2450,2640,175229
2024-08-06,2600,2715,2585,2675,146157
2024-08-07,2675,2800,2600,2705,54412
2024-08-08,2705,2750,2595,2700,51900
2024-08-09,2675,2800,2675,2735,24836
2024-08-12,2735,2800,2730,2755,25614
2024-08-13,2755,3580,2755,3380,7279546
2024-08-14,3160,3340,3075,3230,1841944
2024-08-16,3200,3215,2995,3100,835099
2024-08-19,3140,3260,2985,3160,1184169
2024-08-20,3160,3970,3060,3705,8178990
2024-08-21,3500,3775,3400,3475,2781290
2024-08-22,3430,3490,3255,3295,515238
2024-08-23,3230,3760,3220,3305,2772008
2024-08-26,3300,4075,3285,3670,14898449
2024-08-27,3560,3720,3485,3520,1412896
2024-08-28,3520,4145,3450,3750,14307473
2024-08-29,3685,3915,3635,3690,2203622
2024-08-30,3695,3825,3620,3640,1021199
2024-09-02,3640,3765,3555,3650,653579
2024-09-03,3680,3710,3350,3505,739096
2024-09-04,3330,3440,3290,3360,394477
2024-09-05,3355,3475,3225,3465,512094
2024-09-06,3465,3945,3360,3400,8160096
2024-09-09,3310,3360,3145,3180,615939
2024-09-10,3180,3290,2935,3000,818243
2024-09-11,2970,3120,2965,3010,230910
2024-09-12,3010,3150,3010,3140,177187
2024-09-13,3140,3140,3025,3025,102052
2024-09-19,3025,3075,2880,2980,112714
2024-09-20,2980,3050,2980,2990,77551
2024-09-23,2990,2995,2850,2895,229829
2024-09-24,2940,2960,2885,2960,90289
2024-09-25,2960,3085,2960,3020,125095
2024-09-26,3060,3215,3020,3155,202778
2024-09-27,3155,3210,3100,3155,102768
2024-09-30,3155,3155,3010,3010,104254
2024-10-02,2980,2980,2885,2905,111291
2024-10-04,2880,2905,2800,2835,160808
2024-10-07,2800,2935,2800,2910,71784
2024-10-08,2910,2940,2835,2880,77330
2024-10-10,2885,2900,2800,2840,134841
2024-10-11,2810,2845,2780,2785,110191
2024-10-14,2785,2850,2775,2795,39623
2024-10-15,2800,2835,2735,2765,114817
2024-10-16,2760,2815,2730,2765,71130
2024-10-17,2730,2800,2710,2745,87572
2024-10-18,2720,2740,2640,2685,133597
2024-10-21,2640,2770,2560,2595,264214
2024-10-22,2560,2610,2510,2585,121269
2024-10-23,2565,2655,2535,2600,53505
2024-10-24,2565,2645,2560,2630,50689
2024-10-25,2630,2800,2615,2785,152602
2024-10-28,2800,2810,2585,2585,204699
2024-10-29,2620,2735,2600,2685,61160
2024-10-30,2685,2715,2590,2635,49397
2024-10-31,2635,2675,2595,2670,45873
2024-11-01,2620,2710,2565,2570,78791
2024-11-04,2575,2615,2545,2600,61272
2024-11-05,2620,2640,2580,2610,37829
2024-11-06,2615,2665,2555,2580,81547
2024-11-07,2675,2675,2515,2605,65068
2024-11-08,2575,2660,2575,2650,45215
2024-11-11,2650,2650,2570,2575,74966
2024-11-12,2575,2590,2450,2540,178023
2024-11-13,2540,2540,2375,2410,132044
2024-11-14,2410,2450,2320,2375,58630
2024-11-15,2310,2415,2255,2395,138349
2024-11-18,2395,2470,2345,2350,41080
2024-11-19,2350,2370,2290,2350,94031
2024-11-20,2340,2345,2260,2275,61306
2024-11-21,2260,2300,2225,2280,79293
2024-11-22,2255,2410,2240,2280,111813
2024-11-25,2280,2440,2260,2400,123101
2024-11-26,2465,2465,2365,2390,29949
2024-11-27,2415,2415,2320,2395,60578
2024-11-28,2415,2415,2280,2350,92014
2024-11-29,2310,2320,2250,2295,79107
2024-12-02,2340,2340,2240,2240,81355
2024-12-03,2205,2295,2200,2280,56325
2024-12-04,2160,2255,2160,2190,155887
2024-12-05,2215,2215,2080,2130,130962
2024-12-06,2125,2125,1971,2015,185125
2024-12-09,1925,1997,1850,1854,160273
2024-12-10,1854,1985,1854,1936,73052
2024-12-11,1917,2130,1917,2105,94844
2024-12-12,2130,2130,2030,2080,56564
2024-12-13,2100,2200,2045,2200,58315
2024-12-16,2200,2220,2160,2185,32669
2024-12-17,2185,2215,2130,2205,31331
2024-12-18,2205,2230,2120,2195,84407
2024-12-19,2155,2190,2070,2130,56422
2024-12-20,2110,2145,2020,2055,59750
2024-12-23,2055,2080,2005,2060,42609
2024-12-24,2020,2070,1999,2045,41948
2024-12-26,2140,2150,2000,2010,39238
2024-12-27,1995,2010,1950,2005,51194
2024-12-30,1960,2025,1955,2025,25320
2025-01-02,2005,2010,1939,1940,119498
2025-01-03,1951,2030,1935,2025,95728
2025-01-06,2010,2080,2010,2050,41989
2025-01-07,2050,2090,2035,2070,26275
2025-01-08,2065,2065,2010,2025,25264
2025-01-09,2025,2025,1972,2010,47996
2025-01-10,1990,2005,1969,1990,30895
2025-01-13,1990,1995,1853,1900,266888
2025-01-14,1899,1919,1790,1905,270312
2025-01-15,1885,1905,1856,1870,55966
2025-01-16,1878,1899,1870,1895,27396
2025-01-17,1871,1987,1871,1982,85500
2025-01-20,1964,1984,1948,1968,23792
2025-01-21,1968,1975,1937,1975,24701
2025-01-22,1990,2120,1965,1988,170366
2025-01-23,1981,1981,1906,1937,56670
2025-01-24,1938,1945,1913,1931,51100
2025-01-31,1931,1935,1892,1910,22952
2025-02-03,1890,1890,1800,1855,93210
2025-02-04,1855,1884,1837,1862,11544
2025-02-05,1862,2335,1852,2050,1516834
2025-02-06,2070,2310,2050,2120,892179
2025-02-07,2110,2110,2015,2085,137970
2025-02-10,2085,2100,2020,2080,74736
2025-02-11,2075,2080,1990,2010,150474
2025-02-12,2000,2050,1990,2010,43323
2025-02-13,2070,2075,2020,2060,81132
2025-02-14,2075,2170,2050,2140,101518
2025-02-17,2145,2230,2125,2160,115772
2025-02-18,2160,2220,2100,2105,75221
2025-02-19,2105,2735,2105,2735,3499618
2025-02-20,3230,3290,2635,2700,8609444
2025-02-21,2670,2700,2460,2615,1244856
2025-02-24,2535,2600,2385,2385,728729
2025-02-25,2365,2560,2330,2385,782895
2025-02-26,2360,2385,2320,2355,227940
2025-02-27,2370,2370,2260,2290,347506
2025-02-28,2225,2400,2215,2340,534990
2025-03-04,2320,2480,2270,2415,629309
2025-03-05,2420,2485,2350,2400,297299
2025-03-06,2405,2415,2305,2310,319401
