Date,Open,High,Low,Close,Volume
2024-06-10,19330,19500,18160,18410,3807339
2024-06-11,18490,18790,17390,17500,4220525
2024-06-12,17490,17630,17020,17100,2488083
2024-06-13,17120,17430,17030,17030,2710262
2024-06-14,17100,18100,17100,18050,4096729
2024-06-17,18410,18410,17410,17540,2627826
2024-06-18,17680,18440,17650,17930,2961650
2024-06-19,18010,18540,17870,18510,2937385
2024-06-20,18600,19750,18590,19150,6692038
2024-06-21,19300,19550,18820,19140,3286561
2024-06-24,18710,19280,18640,18980,2436868
2024-06-25,19490,19960,18970,19180,7331023
2024-06-26,19090,19630,18910,19140,2920252
2024-06-27,19140,19360,19000,19010,1570099
2024-06-28,19070,19880,19070,19630,6239235
2024-07-01,19980,20450,19610,19690,3958665
2024-07-02,19560,20400,19310,19970,4234398
2024-07-03,20100,20800,19880,19900,5984097
2024-07-04,20000,20450,19170,19780,3816114
2024-07-05,19950,20250,19360,19370,3583767
2024-07-08,19150,19150,18280,18340,4682077
2024-07-09,18240,18390,17950,18050,3562605
2024-07-10,18140,18420,18060,18120,1772114
2024-07-11,18130,18290,17940,17980,2221235
2024-07-12,17830,18060,17360,17560,3281979
2024-07-15,17660,17890,17460,17610,1903631
2024-07-16,17740,18270,17700,18100,2743750
2024-07-17,18200,18240,17850,17950,1814773
2024-07-18,17980,18050,17650,18000,1297197
2024-07-19,17850,18040,17180,17250,2077387
2024-07-22,17190,17350,16880,17030,1314697
2024-07-23,17170,17300,16900,16900,1208833
2024-07-24,16770,17060,16700,16970,1226039
2024-07-25,16970,17090,16710,16940,1186222
2024-07-26,16800,17300,16800,17090,1067622
2024-07-29,17190,17540,17060,17230,1504136
2024-07-30,17230,17810,17220,17550,2169270
2024-07-31,17600,18200,17360,18200,2087875
2024-08-01,18200,18390,17850,18290,1769832
2024-08-02,18080,18280,17650,18210,1947461
2024-08-05,18290,18540,15800,16280,3835937
2024-08-06,16440,17680,16440,17230,2634787
2024-08-07,17260,17670,17060,17160,1715297
2024-08-08,17030,17480,16960,17310,1506102
2024-08-09,17370,17590,17260,17370,997880
2024-08-12,17530,17700,17400,17570,1065617
2024-08-13,17570,17980,17190,17500,2294941
2024-08-14,17900,17900,17090,17630,2030911
2024-08-16,17900,18070,17770,17940,1305044
2024-08-19,18070,18280,17820,17920,1470607
2024-08-20,18120,18330,17680,17800,1655306
2024-08-21,17780,17920,17650,17820,734098
2024-08-22,17820,17990,17760,17970,892672
2024-08-23,17870,17960,17450,17630,948573
2024-08-26,17630,17780,17570,17700,753354
2024-08-27,17840,17850,17300,17360,1025978
2024-08-28,17370,17520,17210,17380,848363
2024-08-29,17380,17440,17040,17100,955488
2024-08-30,17200,17300,16970,16970,2827509
2024-09-02,16970,17030,16660,16710,1273429
2024-09-03,16710,16930,16710,16900,585079
2024-09-04,16500,16700,16210,16370,1386472
2024-09-05,16420,16800,16410,16800,895262
2024-09-06,16710,16870,16220,16270,761044
2024-09-09,15990,16270,15880,16270,784291
2024-09-10,16310,16830,16310,16530,862248
2024-09-11,16860,16980,16330,16490,886287
2024-09-12,16600,16650,16450,16550,1163090
2024-09-13,16690,17040,16630,16860,978328
2024-09-19,17150,17310,16960,17310,1377146
2024-09-20,17370,17630,17170,17630,1612983
2024-09-23,17730,17870,17470,17730,1046019
2024-09-24,17850,18220,17690,18220,1795826
2024-09-25,18400,18700,18350,18460,2290894
2024-09-26,18460,18680,18110,18680,1797256
2024-09-27,18700,18920,18450,18860,1917143
2024-09-30,18970,19430,18530,18530,2297036
2024-10-02,18850,18890,17810,17990,1819617
2024-10-04,17540,17710,16800,17100,2587163
2024-10-07,16980,17190,16930,17040,1159105
2024-10-08,16960,17160,16960,17060,1133597
2024-10-10,17180,17190,16870,16870,1617334
2024-10-11,17030,17100,16850,16870,582198
2024-10-14,17110,17260,16940,17240,1007693
2024-10-15,17340,17340,16980,17040,1061494
2024-10-16,16970,17460,16840,17360,1082946
2024-10-17,17360,17610,17280,17450,1065982
2024-10-18,17490,17490,17110,17180,777839
2024-10-21,17230,17580,17190,17450,806301
2024-10-22,17400,17440,16950,17160,903829
2024-10-23,17150,17160,16870,17050,644649
2024-10-24,17050,17160,16860,17050,665449
2024-10-25,16960,17130,16700,16830,751295
2024-10-28,16900,17300,16850,17290,891680
2024-10-29,17140,17360,17100,17360,568175
2024-10-30,17360,17360,17060,17270,505355
2024-10-31,17350,17350,16910,17120,968190
2024-11-01,17060,17340,16880,17070,617357
