Date,Open,High,Low,Close,Volume
2024-06-10,5320,5370,5240,5290,79774
2024-06-11,5310,5350,5250,5280,109962
2024-06-12,5260,5380,5240,5330,116261
2024-06-13,5350,5470,5300,5350,183779
2024-06-14,5350,5440,5270,5310,119216
2024-06-17,5340,5530,5290,5420,369274
2024-06-18,5530,5580,5420,5430,252045
2024-06-19,5500,5500,5300,5380,257087
2024-06-20,5400,5420,5370,5410,74639
2024-06-21,5410,5410,5290,5310,90776
2024-06-24,5330,5350,5200,5210,117558
2024-06-25,5170,5380,5170,5350,91391
2024-06-26,5360,5410,5320,5330,91949
2024-06-27,5350,5390,5300,5360,61131
2024-06-28,5360,5370,5210,5230,145654
2024-07-01,5220,5250,5160,5230,100212
2024-07-02,5260,5260,5010,5040,275660
2024-07-03,5040,5070,4960,4985,159006
2024-07-04,4980,5070,4980,5030,72801
2024-07-05,5020,5100,5010,5030,54439
2024-07-08,5040,5060,4980,5030,58317
2024-07-09,5020,5090,5020,5030,68373
2024-07-10,5030,5070,5010,5030,54373
2024-07-11,5030,5060,5010,5030,46728
2024-07-12,5020,5050,5010,5040,33254
2024-07-15,5050,5050,5000,5030,63024
2024-07-16,5010,5060,5010,5010,84701
2024-07-17,5030,5040,4960,4960,88029
2024-07-18,4940,4940,4805,4875,113543
2024-07-19,4855,4875,4780,4790,128410
2024-07-22,4790,4815,4715,4750,65399
2024-07-23,4750,4795,4730,4750,49598
2024-07-24,4740,4765,4715,4725,39181
2024-07-25,4680,4740,4570,4685,72308
2024-07-26,4680,4760,4665,4725,45089
2024-07-29,4725,4820,4700,4810,48965
2024-07-30,4750,4800,4750,4755,48677
2024-07-31,4755,4790,4710,4720,27536
2024-08-01,4720,4865,4720,4770,46799
2024-08-02,4710,4750,4620,4625,94316
2024-08-05,4550,4560,3700,3915,240391
2024-08-06,3910,4265,3910,4155,200172
2024-08-07,4150,4355,4150,4300,94833
2024-08-08,4270,4290,4170,4220,65703
2024-08-09,4280,4500,4085,4345,82720
2024-08-12,4350,4430,4345,4415,30208
2024-08-13,4400,4485,4370,4425,31629
2024-08-14,4535,5200,4465,4665,3871870
2024-08-16,4835,5080,4810,4885,531611
2024-08-19,4900,4905,4800,4830,115238
2024-08-20,4825,5090,4825,5030,271643
2024-08-21,5010,5010,4890,4895,148927
2024-08-22,4940,4945,4830,4840,75373
2024-08-23,4830,4905,4805,4825,50364
2024-08-26,4910,4910,4765,4810,105458
2024-08-27,4795,4815,4720,4815,45776
2024-08-28,4830,4830,4735,4770,43042
2024-08-29,4735,4975,4715,4815,97735
2024-08-30,4815,4845,4770,4805,41031
2024-09-02,4825,4825,4740,4765,54973
2024-09-03,4750,4775,4665,4665,60537
2024-09-04,4610,4615,4470,4520,82348
2024-09-05,4500,4580,4490,4505,34282
2024-09-06,4500,4575,4430,4475,39352
2024-09-09,4390,4545,4350,4520,54191
2024-09-10,4520,4525,4370,4370,68924
2024-09-11,4350,4405,4300,4300,46395
2024-09-12,4315,4550,4315,4550,39429
2024-09-13,4565,4630,4460,4530,42247
2024-09-19,4535,4565,4445,4505,51525
2024-09-20,4485,4535,4475,4495,90222
2024-09-23,4510,4540,4460,4495,34592
2024-09-24,4480,4520,4480,4520,26985
2024-09-25,4535,4580,4505,4520,34110
2024-09-26,4570,4600,4520,4575,42089
2024-09-27,4580,4625,4570,4600,43151
2024-09-30,4615,4620,4510,4540,29433
2024-10-02,4500,4505,4435,4455,40026
2024-10-04,4430,4525,4425,4465,26924
2024-10-07,4490,4530,4480,4500,22803
2024-10-08,4500,4500,4440,4455,19031
2024-10-10,4460,4545,4455,4495,24615
2024-10-11,4465,4510,4405,4405,34637
2024-10-14,4410,4450,4400,4415,15658
2024-10-15,4415,4425,4380,4385,29814
