Date,Open,High,Low,Close,Volume
2024-06-10,68500,68500,66500,66800,4771
2024-06-11,66800,68800,66800,67600,8627
2024-06-12,68000,68000,67000,67500,4281
2024-06-13,67000,67700,66100,66800,7132
2024-06-14,66700,68300,65900,67600,10277
2024-06-17,67600,69400,67000,68600,7476
2024-06-18,68600,68700,66300,66600,4373
2024-06-19,67600,68300,66400,67300,6164
2024-06-20,67600,68700,66800,67500,16126
2024-06-21,67500,68200,66600,66900,3562
2024-06-24,67600,68000,67400,67500,3647
2024-06-25,67600,68000,66700,67500,3606
2024-06-26,67600,67600,66100,66600,4584
2024-06-27,66900,67000,65200,66000,7173
2024-06-28,66200,67000,65500,66500,5902
2024-07-01,66500,66500,65300,65700,3677
2024-07-02,65800,65900,64700,65100,3818
2024-07-03,66100,66400,65100,65800,5972
2024-07-04,65900,66100,64900,65400,1489
2024-07-05,65400,66000,64900,65300,3645
2024-07-08,66000,68000,66000,67000,17381
2024-07-09,67000,67600,66000,66500,3821
2024-07-10,66800,67000,66100,66400,1087
2024-07-11,66700,70000,66600,69600,22593
2024-07-12,70000,70400,68600,70300,9610
2024-07-15,70300,70600,69500,70500,6713
2024-07-16,70100,70100,68900,69600,7814
2024-07-17,70000,71000,69600,70400,12097
2024-07-18,69900,70500,68800,69500,3865
2024-07-19,69800,69800,67200,68000,9416
2024-07-22,68000,69300,67100,68700,3543
2024-07-23,69400,69800,68400,68400,8910
2024-07-24,68400,68800,67800,68100,1828
2024-07-25,67900,67900,66800,66900,3859
2024-07-26,66600,68000,66600,67200,5267
2024-07-29,67200,68000,66700,67900,6209
2024-07-30,68000,68000,66700,67300,5390
2024-07-31,67500,67500,65300,65700,13952
2024-08-01,66400,66800,66200,66600,1675
2024-08-02,66600,66600,65200,66000,4746
2024-08-05,65300,65700,58000,61600,24915
2024-08-06,60700,63500,60700,62400,9139
2024-08-07,61100,63100,61100,62700,5909
2024-08-08,62400,62900,61200,62300,3345
2024-08-09,62300,63600,62300,63500,2347
2024-08-12,63700,64300,63400,63700,1341
2024-08-13,64200,64200,63100,63300,954
2024-08-14,64000,64000,62800,63300,2206
2024-08-16,64000,64200,63000,63200,3273
2024-08-19,63200,64400,63200,63900,3770
2024-08-20,64100,64300,62700,63600,6329
2024-08-21,63600,65100,63300,64300,6281
2024-08-22,64300,65400,63500,64200,2613
2024-08-23,64200,65100,64000,65100,3404
2024-08-26,65000,66500,64800,66200,5893
2024-08-27,66100,66700,65500,66100,1691
2024-08-28,66600,66600,64800,64800,5408
2024-08-29,65700,66400,63900,66400,7659
2024-08-30,65400,65900,65000,65300,1420
2024-09-02,65300,65900,64800,65800,2732
2024-09-03,65800,68200,65700,67400,11317
2024-09-04,65600,66800,64900,65400,4941
2024-09-05,66000,66400,65200,66000,6247
2024-09-06,66300,66300,64200,64800,5301
2024-09-09,64100,66200,63900,65900,6184
2024-09-10,66700,66700,65300,65800,2501
2024-09-11,65800,65800,64900,65700,3632
2024-09-12,66000,66000,63600,63700,8073
2024-09-13,64500,64500,62400,63700,7775
2024-09-19,64000,64000,62000,62800,5739
2024-09-20,62800,63400,62100,62100,6846
2024-09-23,62600,63000,61900,61900,5212
2024-09-24,62700,64400,62300,64000,6143
2024-09-25,64600,68900,64600,68000,42184
2024-09-26,66700,68300,66700,68300,6267
2024-09-27,68300,70300,67500,69100,21073
2024-09-30,69200,69400,67700,69400,8692
2024-10-02,69300,70000,67300,68700,10750
2024-10-04,68700,69400,67400,69000,7327
2024-10-07,69000,69600,68300,69000,7180
2024-10-08,69000,69000,66700,67600,7662
2024-10-10,67600,67600,66800,66900,2663
2024-10-11,66900,67700,65400,65800,3875
2024-10-14,66700,67200,65200,66700,4672
2024-10-15,66400,66700,65500,66000,1821
2024-10-16,66100,66200,65200,65400,2653
2024-10-17,65400,65900,64200,64800,13655
2024-10-18,65300,65800,64500,65300,2876
2024-10-21,65300,65700,64700,65100,4572
2024-10-22,65400,65400,63900,64400,2294
2024-10-23,64400,64500,63600,64400,5874
2024-10-24,64500,66100,64400,65800,7722
2024-10-25,65600,65700,64900,65200,4633
2024-10-28,65100,67800,64800,66500,14641
2024-10-29,66200,66300,65300,65400,1154
2024-10-30,66400,66400,64900,65500,2279
2024-10-31,64600,65600,64400,65200,9562
2024-11-01,64500,65600,63500,63800,5714
2024-11-04,64400,64500,63500,64400,3784
2024-11-05,64700,65600,64200,64700,3918
2024-11-06,64700,65000,64200,64300,1267
2024-11-07,64000,64600,63500,63700,10011
2024-11-08,63900,63900,59100,60200,34843
2024-11-11,60100,60100,57700,57900,22507
2024-11-12,57500,58100,55900,56900,19588
2024-11-13,56000,57100,55500,56500,10365
2024-11-14,56200,57400,55400,56000,9508
2024-11-15,56600,56700,53600,56100,29665
2024-11-18,55500,58000,55500,57600,14661
2024-11-19,57600,57900,55500,56000,16066
2024-11-20,56000,56500,55100,55300,6222
2024-11-21,55300,56300,55000,55600,5822
2024-11-22,55600,56000,55000,55500,7516
2024-11-25,55500,56000,55200,55700,6109
2024-11-26,55700,55900,55400,55500,2614
2024-11-27,55500,55500,54900,55200,10405
2024-11-28,55200,55700,54900,55600,4486
2024-11-29,55600,55600,53400,53500,12455
2024-12-02,53500,53700,50600,52200,23039
2024-12-03,50500,53200,50500,53000,11472
2024-12-04,51200,53000,49850,51300,50611
2024-12-05,51000,51500,49750,50300,23543
2024-12-06,49850,52000,49850,51200,13776
2024-12-09,51200,51200,49300,49450,16692
2024-12-10,49450,52300,49450,51700,11298
2024-12-11,51800,52900,51600,52900,8137
2024-12-12,52900,52900,51300,51900,6554
2024-12-13,51900,52100,51300,51700,7000
2024-12-16,52000,52600,50900,51400,8026
2024-12-17,51900,51900,50300,50900,6275
2024-12-18,51200,51300,50600,51100,4191
2024-12-19,51000,51100,50400,51100,7231
2024-12-20,50800,50800,49950,50600,8596
2024-12-23,50300,50800,49900,50300,18695
2024-12-24,50400,50800,50100,50300,18630
2024-12-26,50400,50800,50000,50500,10763
2024-12-27,49000,49450,47650,48200,18225
2024-12-30,48000,48700,47550,48150,5523
2025-01-02,47900,47950,46950,46950,11208
2025-01-03,46950,48150,46950,47450,9189
2025-01-06,47200,48200,46750,48050,8731
2025-01-07,48300,48350,47600,47600,7078
2025-01-08,47600,47850,46900,47550,5623
