Date,Open,High,Low,Close,Volume
2024-06-10,47300,47500,46950,47300,7519
2024-06-11,47850,47850,46450,46450,6085
2024-06-12,46650,46650,45850,45900,15999
2024-06-13,46400,47050,46400,46800,10126
2024-06-14,47100,47400,46250,47400,15844
2024-06-17,47000,47200,46200,46200,11921
2024-06-18,46400,47050,46050,46700,7687
2024-06-19,46600,46950,46550,46750,4190
2024-06-20,46750,47350,46250,47350,8210
2024-06-21,47350,47450,46250,47250,5410
2024-06-24,47250,47250,46500,46950,4526
2024-06-25,47450,47450,46600,47100,3076
2024-06-26,47100,47100,46550,46700,4923
2024-06-27,47050,47050,46250,46350,5567
2024-06-28,46900,47500,46550,47200,11060
2024-07-01,47750,47750,46500,46950,11185
2024-07-02,46950,47200,46300,47100,8273
2024-07-03,47550,49550,47050,48600,28433
2024-07-04,48600,49700,48500,49400,20324
2024-07-05,49800,50100,49450,49800,20554
2024-07-08,49500,50100,49300,49900,13250
2024-07-09,49900,50200,49250,49450,8625
2024-07-10,49800,49800,49050,49200,3879
2024-07-11,49200,50900,49200,50100,14866
2024-07-12,50100,50100,49550,49800,5820
2024-07-15,49900,50200,49450,49950,11669
2024-07-16,49700,50800,49700,50300,20065
2024-07-17,50200,52200,49700,51500,38544
2024-07-18,51400,51400,49200,51000,25302
2024-07-19,51300,51300,49850,50500,7798
2024-07-22,50100,50700,49600,49950,5881
2024-07-23,50700,52200,49700,50000,26429
2024-07-24,50000,50500,49050,49300,12914
2024-07-25,49000,49250,48450,48600,15703
2024-07-26,48600,49950,48600,49750,9806
2024-07-29,50000,51400,49900,50800,9401
2024-07-30,50900,51200,50200,50200,7697
2024-07-31,50600,50900,50100,50400,8241
2024-08-01,50400,51100,50000,50700,9634
2024-08-02,50400,50400,48550,49150,12953
2024-08-05,48650,48650,44300,45450,36193
2024-08-06,47000,48400,46600,47100,22715
2024-08-07,48250,48800,47300,48550,8725
2024-08-08,48500,49850,48000,49700,10836
2024-08-09,49700,49850,48950,49650,7016
2024-08-12,50000,50300,49700,49750,2464
2024-08-13,49950,50200,49350,49950,6406
2024-08-14,49950,50200,49250,49850,5941
2024-08-16,50300,50800,49900,50100,7746
