Date,Open,High,Low,Close,Volume
2024-06-10,7150,7450,7100,7220,383217
2024-06-11,7320,8340,7270,7960,3178170
2024-06-12,7970,8200,7900,8030,729300
2024-06-13,8100,8140,7800,8030,392519
2024-06-14,7970,8020,7580,7640,548286
2024-06-17,7550,8450,7510,8100,1412578
2024-06-18,8140,8310,7850,7880,503053
2024-06-19,7810,7990,7600,7890,424996
2024-06-20,7860,8120,7770,7810,338813
2024-06-21,7770,7850,7600,7710,265798
2024-06-24,7710,8080,7580,7720,361826
2024-06-25,7600,7830,7430,7490,297294
2024-06-26,7690,8050,7500,7520,485607
2024-06-27,7590,8060,7320,7610,840742
2024-06-28,7610,7690,7410,7460,294469
2024-07-01,7400,7440,7090,7390,286069
2024-07-02,7360,7360,7030,7030,620827
2024-07-03,7170,7300,7000,7080,291667
2024-07-04,7280,7320,6860,6910,451243
2024-07-05,6910,6910,6620,6770,284860
2024-07-08,6770,6900,6700,6760,207461
2024-07-09,6750,6810,6650,6670,204642
2024-07-10,6670,6750,6540,6580,236974
2024-07-11,6640,6710,6560,6630,188128
2024-07-12,6580,6830,6580,6770,218905
2024-07-15,6770,6770,6500,6500,294685
2024-07-16,6570,6570,6200,6230,371059
2024-07-17,6210,6300,5980,6040,292609
2024-07-18,6000,6110,5870,6050,268149
2024-07-19,6100,6210,5970,6200,133606
2024-07-22,6110,6200,5810,5850,239174
2024-07-23,6000,6080,5810,5900,116663
2024-07-24,5820,6040,5810,5850,142712
2024-07-25,5700,5910,5680,5790,136764
2024-07-26,5780,5910,5690,5750,124804
2024-07-29,5690,5920,5690,5880,121330
2024-07-30,5860,5970,5820,5940,88443
2024-07-31,5910,5950,5600,5720,377668
2024-08-01,5820,6100,5780,6080,203262
2024-08-02,6080,6280,5980,6000,500144
2024-08-05,5800,5820,4900,5230,527044
2024-08-06,5010,5580,5010,5480,427705
2024-08-07,5390,5590,5390,5420,258273
2024-08-08,5300,5460,5200,5370,148286
2024-08-09,5520,5670,5490,5580,117370
2024-08-12,5570,5700,5530,5620,105633
2024-08-13,5760,5760,5480,5670,124815
2024-08-14,6000,6250,5800,6120,611785
2024-08-16,6140,6140,5920,5960,239299
2024-08-19,5940,5960,5710,5720,154412
2024-08-20,5740,5970,5730,5970,86600
2024-08-21,5890,6040,5810,5870,76122
2024-08-22,5900,6130,5750,5850,138705
2024-08-23,5840,5970,5750,5880,128728
2024-08-26,6000,6050,5770,5940,107020
2024-08-27,5890,5930,5700,5820,93859
2024-08-28,5820,5880,5590,5590,147258
2024-08-29,5450,5850,5450,5810,144648
2024-08-30,5830,6190,5810,5950,198575
2024-09-02,5990,6420,5910,6280,644635
2024-09-03,6280,6310,6010,6130,315181
2024-09-04,5890,6000,5820,5850,219265
2024-09-05,5900,6170,5850,5910,188257
2024-09-06,5910,5980,5630,5640,201823
2024-09-09,5520,5680,5400,5670,116212
2024-09-10,5760,5830,5620,5670,76576
2024-09-11,5620,5850,5620,5750,193285
2024-09-12,5810,6000,5790,5990,132929
2024-09-13,5990,6040,5810,5920,91075
2024-09-19,5940,6000,5810,5940,92807
2024-09-20,6020,6210,6020,6110,131022
2024-09-23,6110,6250,6070,6170,123814
