Date,Open,High,Low,Close,Volume
2024-06-10,3295,3295,3225,3269,74414
2024-06-11,3269,3269,3225,3225,72410
2024-06-12,3225,3260,3225,3243,48849
2024-06-13,3282,3282,3182,3269,127172
2024-06-14,3269,3269,3199,3208,124835
2024-06-17,3208,3247,3177,3182,104096
2024-06-18,3182,3225,3155,3155,88918
2024-06-19,3155,3216,3107,3129,106851
2024-06-20,3121,3155,3116,3134,47771
2024-06-21,3155,3155,3073,3073,83932
2024-06-24,3073,3099,2916,2933,168078
2024-06-25,2903,2933,2789,2933,126699
2024-06-26,2990,2990,2863,2911,62892
2024-06-27,2876,2907,2798,2815,157709
2024-06-28,2820,2846,2772,2815,85585
2024-07-01,2868,2964,2815,2946,113077
2024-07-02,2990,2990,2746,2824,141725
2024-07-03,2863,2863,2759,2763,166716
2024-07-04,2824,2824,2728,2737,74455
2024-07-05,2737,2768,2706,2720,61030
2024-07-08,2711,2815,2706,2781,27855
2024-07-09,2802,2937,2754,2916,109719
2024-07-10,2920,2933,2859,2920,54508
2024-07-11,2920,2933,2872,2920,60984
2024-07-12,2911,2933,2833,2911,35385
2024-07-15,2937,3038,2859,3038,115046
2024-07-16,3033,3033,2955,2981,46384
2024-07-17,2955,3142,2955,3038,120858
2024-07-18,2907,3029,2885,2911,79426
2024-07-19,2916,3286,2846,3186,699123
2024-07-22,3173,3173,2964,2985,207609
2024-07-23,2964,3016,2894,2907,74382
2024-07-24,2846,2942,2833,2837,67025
2024-07-25,2789,2868,2746,2802,144835
2024-07-26,2776,2850,2619,2676,203775
2024-07-29,2659,2724,2624,2702,53655
2024-07-30,2676,2715,2563,2563,141815
2024-07-31,2563,2606,2510,2580,65436
2024-08-01,2519,2672,2519,2584,52706
2024-08-02,2493,2580,2458,2471,105408
2024-08-05,2371,2432,2005,2197,235132
2024-08-06,2319,2855,2319,2449,5222218
2024-08-07,2375,2537,2327,2519,520447
2024-08-08,2441,2645,2414,2467,338384
2024-08-09,2471,2611,2467,2493,141704
2024-08-12,2497,2602,2484,2502,134171
2024-08-13,2532,2659,2454,2550,255902
2024-08-14,2554,3312,2532,2676,5014517
2024-08-16,2711,2754,2650,2715,278366
2024-08-19,2715,2763,2663,2706,176217
2024-08-20,2698,2850,2685,2798,238262
2024-08-21,2789,2824,2737,2737,121229
2024-08-22,2720,2794,2680,2685,138797
2024-08-23,2715,2715,2619,2654,86502
2024-08-26,2667,2715,2598,2663,76194
2024-08-27,2663,2781,2615,2772,83507
2024-08-28,2750,2876,2720,2772,165150
2024-08-29,2772,2772,2650,2659,97860
2024-08-30,2763,2768,2663,2715,77200
2024-09-02,2715,2737,2624,2672,40608
2024-09-03,2672,2693,2611,2619,57536
2024-09-04,2576,2593,2449,2541,74217
2024-09-05,2589,2606,2510,2537,43646
2024-09-06,2537,2589,2454,2454,67549
2024-09-09,2441,2510,2401,2484,25519
2024-09-10,2523,2772,2462,2615,233938
2024-09-11,2606,2641,2554,2563,85693
2024-09-12,2611,2733,2580,2645,71492
2024-09-13,2676,2715,2619,2654,36116
2024-09-19,2654,2698,2580,2580,57299
2024-09-20,2615,2951,2580,2606,1491083
2024-09-23,2576,2619,2545,2567,152544
2024-09-24,2571,2650,2571,2602,71313
2024-09-25,2606,2693,2606,2628,157819
2024-09-26,2632,2680,2632,2672,82199
2024-09-27,2702,2737,2650,2724,153508
2024-09-30,2070,2327,2066,2175,1477908
2024-10-02,2210,2258,2092,2118,282844
2024-10-04,2144,2144,2014,2066,282806
2024-10-07,2122,2127,1996,2109,163978
2024-10-08,2092,2118,2031,2044,137698
2024-10-10,2044,2057,1987,2005,127933
2024-10-11,2005,2040,1961,1970,122414
2024-10-14,1939,2014,1935,1996,110990
2024-10-15,2014,2048,1939,1939,86653
2024-10-16,1935,2127,1926,2044,676015
2024-10-17,2022,2048,1979,2040,102939
2024-10-18,2053,2070,1974,2009,101083
2024-10-21,2018,2022,1961,1992,64468
2024-10-22,1992,1992,1909,1961,103737
2024-10-23,1961,1979,1891,1944,82144
2024-10-24,1926,1939,1874,1883,94553
2024-10-25,1870,1909,1769,1822,129535
2024-10-28,1817,1883,1817,1857,43155
2024-10-29,1874,1883,1822,1883,57037
2024-10-30,1878,1918,1844,1848,110769
2024-10-31,1874,1935,1817,1878,97793
2024-11-01,1878,1983,1870,1926,173881
2024-11-04,1992,1992,1848,1870,88309
2024-11-05,1870,1926,1839,1874,104315
2024-11-06,1874,1948,1839,1887,306576
2024-11-07,2061,2061,1852,1922,529773
