Date,Open,High,Low,Close,Volume
2024-06-10,3850,3855,3720,3825,44107
2024-06-11,3845,3845,3700,3715,80720
2024-06-12,3740,3785,3710,3730,26639
2024-06-13,3750,3790,3600,3715,48198
2024-06-14,3680,3730,3640,3640,47572
2024-06-17,3640,3680,3565,3605,38871
2024-06-18,3570,4015,3565,4015,228582
2024-06-19,4070,4080,3770,3770,210693
2024-06-20,3770,3815,3700,3735,37105
2024-06-21,3735,3780,3600,3675,67900
2024-06-24,3675,3700,3600,3630,37065
2024-06-25,3585,3655,3550,3620,29981
2024-06-26,3650,3650,3575,3580,22472
2024-06-27,3640,3650,3510,3510,54019
2024-06-28,3520,3580,3430,3510,68109
2024-07-01,3505,3575,3500,3565,30842
2024-07-02,3510,3535,3445,3465,54099
2024-07-03,3480,3480,3340,3360,70497
2024-07-04,3360,3395,3345,3380,16019
2024-07-05,3360,3460,3350,3380,39188
2024-07-08,3380,3440,3360,3420,17737
2024-07-09,3420,3460,3400,3455,17310
2024-07-10,3460,3500,3435,3455,19272
2024-07-11,3430,3475,3350,3440,23869
2024-07-12,3440,3440,3340,3405,24460
2024-07-15,3405,3530,3405,3515,30974
2024-07-16,3485,3530,3410,3465,13769
2024-07-17,3460,3515,3395,3410,30618
2024-07-18,3395,3410,3295,3325,55283
2024-07-19,3310,3325,3200,3260,32025
2024-07-22,3230,3440,3195,3365,67515
2024-07-23,3365,3450,3300,3310,10031
2024-07-24,3280,3335,3280,3325,21493
2024-07-25,3335,3370,3275,3340,22890
2024-07-26,3310,3345,3285,3300,11776
2024-07-29,3270,3345,3235,3315,40809
2024-07-30,3285,3285,3180,3230,25913
2024-07-31,3200,3230,3155,3185,12770
2024-08-01,3155,3265,3155,3205,6426
2024-08-02,3160,3180,3110,3165,12583
2024-08-05,3100,3100,2805,2965,95332
2024-08-06,2955,3015,2910,3005,26086
2024-08-07,3005,3040,2995,3005,8053
2024-08-08,2975,3040,2940,2950,23180
2024-08-09,2955,3060,2925,3000,11566
2024-08-12,2975,3060,2970,3020,8461
2024-08-13,2990,3040,2965,2995,5536
2024-08-14,3030,3030,2965,2995,5386
2024-08-16,3010,3010,2900,2945,22866
2024-08-19,2900,2935,2805,2840,54973
2024-08-20,2840,2870,2785,2830,43102
2024-08-21,2830,3080,2765,3075,123669
2024-08-22,3380,3570,2885,3070,480355
2024-08-23,3000,3145,2925,3090,38637
2024-08-26,3070,3095,2875,3020,73495
2024-08-27,2940,3080,2815,2895,90805
2024-08-28,2985,2995,2785,2830,118237
2024-08-29,2830,2855,2665,2760,99625
2024-08-30,2735,2785,2575,2760,35328
2024-09-02,2790,2790,2710,2740,10162
2024-09-03,2735,2760,2680,2760,16352
2024-09-04,2730,2730,2595,2715,26551
2024-09-05,2715,2725,2655,2690,14954
2024-09-06,2690,2690,2570,2610,14886
2024-09-09,2465,2600,2465,2510,28934
2024-09-10,2510,2540,2450,2475,13223
