Date,Open,High,Low,Close,Volume
2024-06-10,9660,9670,9620,9650,19820
2024-06-11,9650,9650,9610,9650,16294
2024-06-12,9650,9650,9600,9650,21705
2024-06-13,9610,9640,9610,9630,2141
2024-06-14,9630,9630,9590,9600,24059
2024-06-17,9640,9640,9600,9630,10421
2024-06-18,9630,9630,9600,9620,13046
2024-06-19,9620,9620,9590,9620,7731
2024-06-20,9610,9640,9610,9630,17015
2024-06-21,9610,9630,9590,9620,9134
2024-06-24,9600,9630,9600,9610,12381
2024-06-25,9620,9620,9600,9620,1638
2024-06-26,9620,9620,9590,9600,20485
2024-06-27,9600,9630,9600,9620,12770
2024-06-28,9600,9630,9590,9630,10148
2024-07-01,9650,9650,9630,9650,31058
2024-07-02,9650,9680,9630,9680,24573
2024-07-03,9670,9680,9650,9670,28776
2024-07-04,9670,9680,9620,9680,15056
2024-07-05,9670,9720,9660,9720,9020
2024-07-08,9720,9740,9680,9730,6006
2024-07-09,9740,9740,9690,9730,2999
2024-07-10,9730,9730,9700,9730,11958
2024-07-11,9720,9740,9720,9740,2004
2024-07-12,9710,9770,9710,9760,5126
2024-07-15,9770,9770,9740,9760,3784
2024-07-16,9760,9770,9750,9770,9884
2024-07-17,9780,9780,9730,9740,11337
2024-07-18,9770,9770,9730,9770,3755
2024-07-19,9730,9800,9730,9800,7658
2024-07-22,9770,9800,9750,9800,9754
2024-07-23,9810,9820,9780,9800,19800
2024-07-24,9830,9830,9790,9810,17318
2024-07-25,9830,9830,9790,9830,9442
2024-07-26,9830,9840,9770,9810,6463
2024-07-29,9830,9850,9800,9850,11368
2024-07-30,9860,9870,9820,9870,832
2024-07-31,9870,9950,9850,9890,38398
2024-08-01,9900,9900,9860,9880,10930
2024-08-02,9930,9930,9860,9890,4037
2024-08-05,9870,9870,9760,9800,44737
2024-08-06,9800,9810,9770,9780,7432
2024-08-07,9780,9840,9780,9840,9614
2024-08-08,9820,9860,9810,9860,7788
2024-08-09,9850,9880,9850,9880,4805
2024-08-12,9880,9880,9830,9880,8899
2024-08-13,9850,9880,9850,9880,7419
2024-08-14,9860,9880,9860,9880,3206
2024-08-16,9880,9900,9860,9900,10192
2024-08-19,9900,9900,9860,9880,12454
2024-08-20,9900,9900,9870,9870,1438
2024-08-21,9890,9890,9820,9880,2342
2024-08-22,9870,9880,9860,9880,3883
2024-08-23,9900,9910,9870,9910,15437
2024-08-26,9900,9910,9890,9910,6611
2024-08-27,9920,9920,9870,9900,934
2024-08-28,9920,9930,9900,9900,11540
2024-08-29,9930,9930,9870,9890,26078
2024-08-30,9920,9920,9880,9890,31937
2024-09-02,9890,9910,9880,9910,2927
2024-09-03,9920,9940,9900,9940,10061
2024-09-04,9930,9930,9890,9920,12046
2024-09-05,9940,9940,9910,9920,3208
2024-09-06,9950,9950,9850,9900,62470
2024-09-09,9890,9890,9850,9880,27755
2024-09-10,9880,9880,9850,9870,32665
2024-09-11,9870,9870,9850,9860,19929
2024-09-12,9870,9890,9840,9890,3099
2024-09-13,9880,9890,9850,9880,8694
2024-09-19,9860,9890,9860,9880,5582
2024-09-20,9880,9880,9850,9870,9250
2024-09-23,9860,9880,9860,9880,4800
2024-09-24,9860,9880,9860,9870,15814
2024-09-25,9860,9920,9850,9880,26778
2024-09-26,9880,9890,9870,9890,2173
2024-09-27,9860,9890,9860,9880,5773
2024-09-30,9880,9890,9860,9880,9115
2024-10-02,9860,9890,9860,9890,6332
2024-10-04,9890,9910,9880,9910,9954
2024-10-07,9890,9930,9880,9910,10033
2024-10-08,9900,9930,9900,9910,2281
2024-10-10,9920,9930,9910,9910,15139
2024-10-11,9920,9930,9910,9920,7316
2024-10-14,9920,9950,9920,9950,8424
2024-10-15,9950,9950,9930,9950,12443
2024-10-16,9950,9970,9950,9960,24371
2024-10-17,9960,10000,9960,9970,33022
2024-10-18,9970,10000,9970,10000,15326
2024-10-21,10000,10010,10000,10000,7832
2024-10-22,10000,10010,9970,9970,44966
2024-10-23,9970,9970,9960,9970,8982
2024-10-24,9970,9980,9960,9980,18184
2024-10-25,9980,9990,9980,9990,16851
2024-10-28,9990,9990,9970,9980,55361
2024-10-29,9980,10000,9970,9990,10710
2024-10-30,9970,10050,9970,10010,24596
2024-10-31,9990,10010,9980,9990,18067
2024-11-01,10000,10020,9990,10020,38437
2024-11-04,10000,10030,10000,10030,6511
2024-11-05,10020,10080,10020,10050,29276
2024-11-06,10040,10070,10030,10050,78630
2024-11-07,10050,10070,10040,10040,19132
2024-11-08,10050,10060,10040,10050,14634
2024-11-11,10050,10070,10040,10060,10184
2024-11-12,10060,10070,10050,10070,8363
2024-11-13,10050,10060,10020,10030,20510
2024-11-14,10020,10040,10020,10020,22650
2024-11-15,10020,10040,10020,10020,17966
2024-11-18,10020,10040,10020,10040,9562
2024-11-19,10030,10040,10020,10040,9246
2024-11-20,10030,10030,10010,10030,17325
2024-11-21,10010,10030,9990,10010,28287
2024-11-22,10010,10020,9970,9980,13676
2024-11-25,9990,10010,9990,10000,460
2024-11-26,10000,10000,9980,9990,12266
2024-11-27,10000,10000,9990,10000,1066
2024-11-28,10000,10010,10000,10000,133
2024-11-29,10010,10010,9980,10000,11164
2024-12-02,10000,10010,10000,10000,6081
2024-12-03,10000,10000,9980,10000,5788
2024-12-04,9980,10000,9980,9990,2065
