Date,Open,High,Low,Close,Volume
2024-06-10,10600,10650,10500,10640,6706
2024-06-11,10640,10740,10520,10610,9872
2024-06-12,10610,10670,10550,10590,4990
2024-06-13,10600,10650,10470,10480,14520
2024-06-14,10500,10600,10330,10490,21687
2024-06-17,10600,10600,10400,10490,5514
2024-06-18,10390,10520,10380,10450,9079
2024-06-19,10490,10490,10340,10410,9266
2024-06-20,10350,10480,10350,10440,3669
2024-06-21,10440,10440,10310,10390,14787
2024-06-24,10480,10480,10040,10130,19708
2024-06-25,10130,10200,10060,10150,7426
2024-06-26,10190,10220,10060,10120,8451
2024-06-27,10120,10190,9950,10030,15956
2024-06-28,10000,10070,9950,10000,22853
2024-07-01,10010,10060,9850,9890,23196
2024-07-02,9890,9940,9730,9870,29967
2024-07-03,9870,9870,9660,9770,15868
2024-07-04,9770,9890,9710,9790,9179
2024-07-05,9790,9900,9650,9830,13086
2024-07-08,9760,9880,9720,9840,8615
2024-07-09,9900,9900,9780,9840,6960
2024-07-10,9850,9850,9700,9820,4580
2024-07-11,9850,9880,9800,9860,4179
2024-07-12,9780,9900,9770,9840,13732
2024-07-15,9840,9840,9680,9770,13044
2024-07-16,9830,9830,9770,9800,7894
2024-07-17,9920,9920,9650,9700,27585
2024-07-18,9710,10950,9650,10120,248644
2024-07-19,10220,10340,10070,10340,36559
2024-07-22,10340,10420,10220,10340,31768
2024-07-23,10410,10460,10050,10050,61126
2024-07-24,10030,10220,10030,10100,12446
2024-07-25,10100,10100,9950,10010,15483
2024-07-26,9960,10230,9960,10180,15040
2024-07-29,10190,10520,10190,10520,33183
2024-07-30,10490,10540,10340,10410,9884
2024-07-31,10410,10420,10300,10350,11645
2024-08-01,10470,10470,10210,10370,21083
2024-08-02,10440,10480,10180,10270,35010
2024-08-05,10260,10260,9100,9330,96275
2024-08-06,9390,9800,9390,9750,43663
2024-08-07,9750,10150,9750,10110,24815
2024-08-08,10110,10190,9960,10170,25460
2024-08-09,10170,10240,10070,10150,28289
2024-08-12,10220,10240,10090,10160,23816
2024-08-13,10210,10230,10090,10210,27502
2024-08-14,10210,10350,10160,10330,23382
2024-08-16,10340,10410,10270,10330,29760
2024-08-19,10400,10450,10320,10400,16950
2024-08-20,10450,10450,10330,10410,26471
2024-08-21,10450,10630,10390,10620,24327
2024-08-22,10620,10700,10540,10670,25171
2024-08-23,10670,10810,10540,10780,39543
2024-08-26,10800,10890,10500,10520,36887
2024-08-27,10530,10660,10450,10660,20641
2024-08-28,10660,10750,10500,10630,22430
2024-08-29,10570,10730,10350,10670,11029
2024-08-30,10670,10770,10550,10690,30380
2024-09-02,10700,10710,10560,10700,11417
2024-09-03,10700,10750,10540,10640,13905
2024-09-04,10540,10540,10180,10300,31021
2024-09-05,10260,10450,10260,10350,14602
2024-09-06,10350,10390,10100,10190,8918
2024-09-09,10120,10340,10090,10320,13111
2024-09-10,10320,10400,10240,10340,10073
2024-09-11,10390,10430,9700,10260,10887
2024-09-12,10280,10400,10110,10380,13084
2024-09-13,10380,10520,10270,10410,21550
2024-09-19,10490,10490,10130,10360,27673
2024-09-20,10340,10360,10090,10230,34879
2024-09-23,10180,10380,10090,10330,31207
2024-09-24,10340,10350,10190,10320,49529
2024-09-25,10340,10400,10240,10350,24967
2024-09-26,10350,10510,10330,10460,18515
2024-09-27,10460,10690,10410,10640,26818
2024-09-30,10600,10690,10490,10510,27510
2024-10-02,10650,10650,10320,10550,20763
2024-10-04,10550,10610,10400,10590,20686
2024-10-07,10560,10900,10560,10840,57775
2024-10-08,10730,10980,10700,10830,43896
2024-10-10,10890,10890,10600,10730,26082
2024-10-11,10850,10950,10680,10900,27236
2024-10-14,11040,11040,10790,10880,28328
2024-10-15,10900,10980,10830,10870,36350
2024-10-16,10810,10890,10810,10860,20660
2024-10-17,10830,10830,10630,10680,16511
2024-10-18,10670,10680,10340,10460,17293
2024-10-21,10550,10550,10380,10420,4169
2024-10-22,10330,10570,10220,10270,5159
2024-10-23,10300,10300,10160,10290,2947
2024-10-24,10290,10290,10140,10190,7394
2024-10-25,10140,11150,10120,10240,39827
2024-10-28,10210,10470,10210,10350,7931
2024-10-29,10390,10540,10340,10400,4266
2024-10-30,10320,10500,10280,10290,4419
2024-10-31,10290,10340,10150,10300,7449
2024-11-01,10240,10480,10150,10290,6628
2024-11-04,10350,10350,10110,10240,6919
2024-11-05,10360,10360,10160,10240,3546
2024-11-06,10240,10370,10050,10110,15725
2024-11-07,10110,10190,9970,10130,4189
2024-11-08,10280,10300,10010,10110,7271
2024-11-11,10110,10250,9870,10060,13285
2024-11-12,9900,9970,9740,9800,20973
2024-11-13,9420,9680,9400,9560,31853
2024-11-14,9560,9560,9270,9500,19022
2024-11-15,9580,9580,9190,9500,13404
2024-11-18,9500,9590,9310,9430,6360
2024-11-19,9340,9480,9340,9450,5968
2024-11-20,9390,9530,9390,9490,5447
2024-11-21,9400,9570,9390,9510,5337
2024-11-22,9510,9540,9450,9470,13147
2024-11-25,9470,9550,9430,9480,10024
2024-11-26,9480,9730,9400,9500,2626
2024-11-27,9500,9570,9470,9510,3973
2024-11-28,9510,9510,9390,9440,5231
2024-11-29,9490,9490,9240,9360,8301
2024-12-02,9360,9390,9260,9330,6744
2024-12-03,9260,9390,9250,9360,3446
2024-12-04,8950,9390,8950,9390,19384
2024-12-05,9400,9400,9110,9170,4564
2024-12-06,9190,9190,8930,9020,15804
2024-12-09,8990,8990,8450,8450,65306
2024-12-10,8450,8650,8390,8610,40948
2024-12-11,8600,8930,8600,8870,30854
2024-12-12,8910,9110,8730,8980,16997
2024-12-13,9100,9100,8600,8980,7728
2024-12-16,8980,9050,8950,9040,24356
2024-12-17,8980,9160,8980,9140,10350
2024-12-18,9160,9220,9090,9140,13710
2024-12-19,9120,9390,9060,9250,23487
2024-12-20,9230,9340,9030,9070,17958
