Date,Open,High,Low,Close,Volume
2024-06-10,4814,4824,4716,4824,75778
2024-06-11,4824,4863,4755,4755,47206
2024-06-12,4809,4902,4765,4893,35017
2024-06-13,4991,4991,4809,4814,68661
2024-06-14,4863,4878,4760,4780,28009
2024-06-17,4878,4888,4780,4883,26951
2024-06-18,4839,4952,4814,4844,36961
2024-06-19,4814,4898,4789,4834,58985
2024-06-20,4878,4878,4809,4839,43567
2024-06-21,4878,4878,4770,4780,33618
2024-06-24,4785,4785,4676,4686,52254
2024-06-25,4716,4745,4676,4701,12300
2024-06-26,4706,4780,4686,4731,19223
2024-06-27,4686,4765,4667,4667,23142
2024-06-28,4672,4829,4667,4676,26571
2024-07-01,4681,4726,4652,4726,51763
2024-07-02,4716,4716,4588,4627,34057
2024-07-03,4627,4676,4534,4559,31850
2024-07-04,4559,4613,4554,4573,11551
2024-07-05,4573,4598,4441,4549,55788
2024-07-08,4465,4647,4465,4613,27409
2024-07-09,4613,4716,4613,4696,24491
2024-07-10,4696,4701,4613,4681,20483
2024-07-11,4745,4745,4613,4613,25714
2024-07-12,4618,4657,4495,4637,20445
2024-07-15,4573,4681,4573,4667,19652
2024-07-16,4691,4691,4588,4593,16095
2024-07-17,4598,4667,4544,4559,16876
2024-07-18,4505,4583,4495,4544,15846
2024-07-19,4544,4544,4446,4475,16662
2024-07-22,4475,4519,4352,4401,38469
2024-07-23,4426,4441,4303,4357,45392
2024-07-24,4357,4505,4333,4441,27559
2024-07-25,4338,4460,4308,4382,19397
2024-07-26,4387,4416,4308,4318,15130
2024-07-29,4377,4396,4293,4342,14363
2024-07-30,4362,4362,4298,4338,12328
2024-07-31,4342,4367,4284,4362,16097
2024-08-01,4406,4500,4377,4480,39214
2024-08-02,4426,4426,4298,4313,38587
2024-08-05,4244,4288,3738,3802,112353
2024-08-06,3822,4156,3822,4048,64984
2024-08-07,4048,4141,4028,4141,22004
2024-08-08,4023,4107,3984,4102,36586
2024-08-09,4107,4288,4107,4161,12717
2024-08-12,4161,4215,4151,4195,11217
2024-08-13,4195,4195,4087,4156,9665
2024-08-14,4185,4200,4151,4195,10622
2024-08-16,4234,4234,4062,4146,42658
2024-08-19,4116,4195,4116,4180,8929
2024-08-20,4180,4284,4151,4175,20254
2024-08-21,4175,4225,4126,4126,20077
2024-08-22,4136,4210,4126,4180,26668
2024-08-23,4156,4180,4102,4121,11143
2024-08-26,4121,4195,4107,4116,11141
2024-08-27,4116,4131,4038,4131,33139
2024-08-28,4131,4357,4131,4254,63147
2024-08-29,4254,4259,4141,4146,19337
2024-08-30,4171,4229,4087,4151,18511
2024-09-02,4146,4175,4112,4146,6922
2024-09-03,4146,4166,4082,4116,25852
2024-09-04,4107,4107,3920,3935,40651
2024-09-05,3935,4072,3812,3881,47567
2024-09-06,3886,3900,3650,3763,44445
2024-09-09,3763,3841,3714,3836,13463
2024-09-10,3846,3851,3738,3743,29022
2024-09-11,3748,3782,3650,3655,20280
2024-09-12,3665,3832,3665,3832,24871
2024-09-13,3827,3856,3768,3817,29291
