Date,Open,High,Low,Close,Volume
2024-06-10,3680,3695,3675,3695,7693
2024-06-11,3695,3730,3690,3710,11524
2024-06-12,3680,3720,3680,3715,8283
2024-06-13,3705,3715,3690,3715,4995
2024-06-14,3715,3725,3660,3695,19682
2024-06-17,3695,3710,3680,3680,6816
2024-06-18,3690,3725,3675,3700,10634
2024-06-19,3695,3715,3655,3660,15886
2024-06-20,3660,3715,3660,3700,8151
2024-06-21,3680,3750,3680,3690,10590
2024-06-24,3690,3720,3680,3720,9009
2024-06-25,3710,3725,3675,3725,14895
2024-06-26,3720,3755,3705,3735,8374
2024-06-27,3730,3735,3690,3705,12227
2024-06-28,3710,3755,3705,3730,5696
2024-07-01,3730,3735,3695,3705,6656
2024-07-02,3700,3730,3700,3725,5396
2024-07-03,3700,3735,3695,3695,5411
2024-07-04,3720,3720,3635,3670,10848
2024-07-05,3695,3695,3645,3685,9102
2024-07-08,3660,3755,3660,3695,12763
2024-07-09,3695,3750,3685,3740,11459
2024-07-10,3740,3780,3740,3770,21672
2024-07-11,3775,3795,3760,3780,10133
2024-07-12,3800,3805,3760,3780,8782
2024-07-15,3800,3810,3765,3795,17292
2024-07-16,3815,3815,3790,3800,16087
2024-07-17,3785,3830,3760,3775,5677
2024-07-18,3775,3805,3745,3765,12343
2024-07-19,3750,3770,3745,3760,4322
2024-07-22,3775,3800,3760,3790,10721
2024-07-23,3810,3810,3730,3750,3642
2024-07-24,3750,3760,3700,3710,8568
2024-07-25,3690,3710,3680,3695,6117
2024-07-26,3695,3725,3660,3700,6428
2024-07-29,3700,3725,3685,3725,2961
2024-07-30,3685,3725,3680,3700,2952
2024-07-31,3695,3700,3685,3690,3860
2024-08-01,3690,3715,3675,3675,4495
2024-08-02,3690,3710,3660,3660,7455
2024-08-05,3655,3655,3400,3460,38039
2024-08-06,3460,3605,3450,3470,27897
2024-08-07,3450,3550,3450,3495,22675
2024-08-08,3480,3590,3460,3490,10943
2024-08-09,3570,3570,3490,3520,7793
2024-08-12,3535,3580,3510,3560,30428
2024-08-13,3560,3610,3545,3610,12329
2024-08-14,3575,3725,3575,3695,24096
2024-08-16,3695,3725,3650,3670,9970
2024-08-19,3640,3685,3630,3685,17053
2024-08-20,3685,3710,3645,3650,11065
2024-08-21,3650,3710,3650,3705,13919
2024-08-22,3670,3680,3595,3595,10233
2024-08-23,3595,3645,3555,3575,3490
2024-08-26,3575,3595,3560,3560,2975
2024-08-27,3565,3570,3530,3565,4633
2024-08-28,3555,3580,3525,3550,7366
2024-08-29,3540,3590,3530,3570,10241
2024-08-30,3555,3630,3540,3595,8027
2024-09-02,3625,3630,3595,3625,6566
2024-09-03,3645,3790,3605,3725,19311
2024-09-04,3700,3725,3595,3630,8040
2024-09-05,3650,3675,3605,3675,8538
2024-09-06,3690,3800,3605,3625,19982
2024-09-09,3575,3650,3555,3630,5787
2024-09-10,3630,3660,3585,3605,5546
2024-09-11,3645,3645,3600,3615,16100
2024-09-12,3645,3675,3590,3665,6169
2024-09-13,3660,3700,3640,3650,7413
2024-09-19,3680,3680,3650,3655,6853
2024-09-20,3695,3715,3660,3675,8781
2024-09-23,3710,4085,3610,3685,567743
2024-09-24,3685,3730,3615,3685,14853
2024-09-25,3705,3745,3660,3660,9301
2024-09-26,3660,3700,3660,3680,4130
2024-09-27,3680,3720,3660,3710,7065
2024-09-30,3710,3735,3700,3720,9290
2024-10-02,3735,3735,3700,3715,2390
2024-10-04,3715,3760,3700,3740,4476
2024-10-07,3755,3755,3700,3735,3450
2024-10-08,3735,3780,3700,3740,3921
2024-10-10,3745,3780,3690,3720,2014
2024-10-11,3700,3735,3700,3720,8943
2024-10-14,3720,3740,3670,3735,2591
2024-10-15,3715,3735,3700,3725,1220
2024-10-16,3735,3850,3675,3700,4665
2024-10-17,3700,3735,3700,3735,747
