Date,Open,High,Low,Close,Volume
2024-06-10,9550,9550,9370,9390,28858
2024-06-11,9480,9740,9360,9560,60529
2024-06-12,9470,9850,9400,9780,31632
2024-06-13,9780,9810,9600,9700,28334
2024-06-14,9620,10700,9610,9900,290798
2024-06-17,9910,10360,9830,10350,46239
2024-06-18,10250,10450,10060,10200,46158
2024-06-19,10070,10180,9720,9860,58475
2024-06-20,9770,10150,9730,10030,40178
2024-06-21,10030,10180,9780,9970,26463
2024-06-24,10010,10560,10010,10200,91902
2024-06-25,10250,10820,10050,10780,87025
2024-06-26,10790,10870,10330,10660,64807
2024-06-27,10620,11080,10400,10940,110459
2024-06-28,10910,10930,10730,10900,31819
2024-07-01,10750,10870,10150,10390,60436
2024-07-02,10350,10350,9970,10040,32694
2024-07-03,10000,10200,9600,9670,48550
2024-07-04,9670,9800,9620,9720,15712
2024-07-05,9600,9890,9600,9720,21941
2024-07-08,9620,10280,9600,10210,33768
2024-07-09,10100,10210,9970,10030,19123
2024-07-10,9930,9930,9660,9700,22197
2024-07-11,9700,9820,9600,9770,16705
2024-07-12,9710,10310,9600,10150,72184
2024-07-15,10150,10200,10020,10100,14035
2024-07-16,10100,10100,9810,9960,20288
2024-07-17,9940,10350,9920,10350,36465
2024-07-18,10220,10420,9800,9920,30347
2024-07-19,9880,9990,9680,9860,17474
2024-07-22,9760,9820,9320,9490,39379
2024-07-23,9380,9690,9140,9650,23507
2024-07-24,9600,9620,9530,9610,5347
2024-07-25,9560,9560,9150,9360,24862
2024-07-26,9200,9310,8930,9040,46123
2024-07-29,8710,8980,8600,8950,52474
2024-07-30,8770,8790,8600,8600,54621
2024-07-31,8330,8480,8280,8280,38478
2024-08-01,8240,8610,8240,8520,23658
2024-08-02,8510,8510,8020,8100,43108
2024-08-05,7960,7960,7000,7560,60629
2024-08-06,7470,7690,7300,7490,37876
2024-08-07,7490,7670,7360,7360,42145
2024-08-08,7320,7480,7140,7320,22897
2024-08-09,7390,7490,7180,7360,19792
2024-08-12,7360,7610,7350,7610,12445
2024-08-13,7610,7720,7400,7480,15019
2024-08-14,7600,9720,7600,9720,661442
2024-08-16,10050,11050,9240,9300,1014916
2024-08-19,9390,9720,8870,9150,227739
2024-08-20,9080,9430,9080,9350,107758
2024-08-21,9320,10950,9040,9740,928678
2024-08-22,9830,12660,9820,11590,4773524
2024-08-23,11530,12390,11420,11740,1005395
2024-08-26,11750,12030,11080,11320,375769
2024-08-27,11210,11380,10880,11040,200030
2024-08-28,11030,11220,10560,10900,233994
2024-08-29,10700,10770,10350,10500,167257
2024-08-30,10470,10680,10430,10460,98931
2024-09-02,10320,10600,10110,10580,103452
2024-09-03,10480,11150,10450,10870,187448
2024-09-04,10350,10590,10030,10070,138833
2024-09-05,10100,11180,10100,10860,273301
2024-09-06,10840,10850,10220,10610,107855
2024-09-09,10510,11270,10410,11010,166935
2024-09-10,10920,11270,10550,10610,120606
2024-09-11,10510,10750,9910,10030,161985
2024-09-12,10120,10970,10120,10880,114751
2024-09-13,10880,11080,10620,10960,64308
2024-09-19,10860,11060,10590,10930,64852
2024-09-20,11110,11430,10790,10860,119440
2024-09-23,10890,10890,10460,10620,42477
2024-09-24,10530,10670,10190,10330,52637
2024-09-25,10220,10530,10180,10180,55006
2024-09-26,10080,10370,10080,10370,37461
2024-09-27,10370,10430,10050,10140,41591
2024-09-30,10120,10130,9830,9990,40674
2024-10-02,9840,9880,9390,9420,87111
2024-10-04,9280,9500,9280,9400,26018
2024-10-07,9310,9680,9190,9590,40045
2024-10-08,9500,10040,9470,9660,45483
2024-10-10,9600,9800,9500,9630,18702
2024-10-11,9510,9660,9450,9550,29983
2024-10-14,9450,9730,9390,9700,20223
2024-10-15,9650,9770,9560,9670,17404
2024-10-16,9630,9660,8880,9100,101278
2024-10-17,8980,9160,8870,9030,67996
2024-10-18,8890,8970,8520,8680,69288
2024-10-21,8570,8810,8570,8760,30421
2024-10-22,8760,8770,8520,8720,31327
2024-10-23,8640,9200,8560,9080,45530
2024-10-24,8880,9050,8810,8960,27256
2024-10-25,8960,9050,8500,8500,39710
2024-10-28,8470,8690,8450,8690,8643
2024-10-29,8640,8750,8460,8750,12222
2024-10-30,8750,8880,8590,8750,13295
2024-10-31,8730,8840,8580,8770,11293
2024-11-01,8770,8770,8580,8770,14664
2024-11-04,8710,8880,8600,8880,16966
2024-11-05,8810,9460,8810,9270,44694
2024-11-06,9250,9280,8990,9200,16251
2024-11-07,9100,9430,8870,9390,44390
2024-11-08,9390,9490,9180,9260,17588
2024-11-11,9260,9260,9000,9110,18261
2024-11-12,8940,8950,8280,8360,53608
2024-11-13,8360,8500,8100,8330,28075
2024-11-14,8230,8460,8200,8280,29563
2024-11-15,6300,7180,6300,6480,459357
2024-11-18,6430,6590,5980,6100,178078
2024-11-19,6120,6120,5930,6030,48469
2024-11-20,6060,6130,5970,5970,41959
2024-11-21,5970,6020,5830,5930,34863
2024-11-22,5960,6200,5930,6120,28692
2024-11-25,6120,6230,6080,6230,22775
2024-11-26,6240,6270,6050,6100,28889
2024-11-27,6090,6190,6010,6110,16590
2024-11-28,6110,6160,6030,6060,14005
2024-11-29,6160,6160,5870,5870,30675
2024-12-02,5870,5960,5750,5810,26079
2024-12-03,5700,5880,5700,5840,29047
2024-12-04,5610,5790,5610,5700,35897
2024-12-05,5700,5730,5560,5620,28832
2024-12-06,5640,5810,5620,5760,31765
2024-12-09,5760,5760,5420,5420,34486
2024-12-10,5420,5800,5420,5730,14206
2024-12-11,5660,6140,5660,5990,19594
2024-12-12,5980,6250,5810,6060,28976
2024-12-13,6050,6230,5940,6100,11774
2024-12-16,6160,6230,6010,6160,21727
2024-12-17,6230,6230,6050,6100,6748
2024-12-18,6100,6150,6020,6150,7337
2024-12-19,6130,6130,6010,6130,5042
2024-12-20,6070,6150,5890,5950,16422
2024-12-23,6000,6000,5890,5950,21876
2024-12-24,5910,6040,5900,5910,12804
2024-12-26,5910,5910,5710,5740,30057
2024-12-27,5740,5740,5490,5510,26547
2024-12-30,5510,5680,5510,5520,6293
2025-01-02,5520,5650,5510,5650,6886
2025-01-03,5600,5820,5550,5750,10022
2025-01-06,5720,5830,5720,5800,18242
2025-01-07,5800,5890,5720,5770,12063
2025-01-08,5720,5770,5690,5770,11489
2025-01-09,5730,5750,5530,5530,84962
2025-01-10,5630,5630,5360,5410,97492
2025-01-13,5410,5410,5290,5410,24128
2025-01-14,5410,5450,5390,5450,6354
2025-01-15,5420,5650,5400,5560,29866
2025-01-16,5570,5700,5550,5700,28053
2025-01-17,5640,5700,5550,5700,9010
2025-01-20,5700,5700,5580,5670,13036
2025-01-21,5670,5670,5600,5620,6849
2025-01-22,5620,5620,5400,5500,20560
2025-01-23,5500,5530,5430,5450,14693
2025-01-24,5450,5540,5410,5500,11131
2025-01-31,5500,5580,5430,5580,12813
2025-02-03,5510,5510,5400,5430,15773
2025-02-04,5410,5700,5380,5500,10728
2025-02-05,5560,5790,5540,5700,28747
2025-02-06,5690,5750,5650,5700,9956
2025-02-07,5660,5750,5660,5670,19066
2025-02-10,5740,5740,5500,5660,8643
2025-02-11,5640,5730,5600,5690,10822
2025-02-12,5690,5810,5660,5770,15050
2025-02-13,5770,6040,5760,6010,45807
2025-02-14,5950,6450,5950,6350,87528
2025-02-17,6350,6460,6150,6430,49008
2025-02-18,6400,6430,6170,6420,34098
2025-02-19,6380,6520,6320,6390,20122
2025-02-20,6350,6350,6200,6200,20942
2025-02-21,6390,6390,6180,6250,8955
2025-02-24,6090,6180,5940,6000,22791
2025-02-25,6040,6040,5880,5900,38689
2025-02-26,5900,6000,5780,5940,8708
2025-02-27,6040,6040,5930,5980,9464
2025-02-28,5980,5980,5780,5830,24869
2025-03-04,5900,5900,5660,5670,15832
2025-03-05,5700,5850,5680,5850,5754
2025-03-06,5850,5980,5440,5820,16416
2025-03-07,5900,6000,5630,5630,11337
2025-03-10,5500,5660,5470,5550,11051
2025-03-11,5440,5660,5420,5480,22402
2025-03-12,5550,5660,5500,5590,7306
2025-03-13,5540,5620,5540,5570,6460
2025-03-14,5570,5680,5560,5620,4473
2025-03-17,5690,5690,5500,5600,4207
2025-03-18,5670,5670,5485,5630,13888
2025-03-19,5630,5630,5560,5600,3216
2025-03-20,5670,5670,5530,5560,6489
2025-03-21,5620,5650,5505,5580,11951
2025-03-24,5580,5580,5500,5540,8263
2025-03-25,5560,5570,5510,5540,7118
2025-03-26,5540,5590,5510,5520,8583
2025-03-27,5670,5670,5480,5490,6267
2025-03-28,5610,5610,5410,5550,7584
2025-03-31,5550,5550,5370,5390,5936
2025-04-01,5380,5620,5380,5400,15839
2025-04-02,5500,5500,5340,5370,10469
2025-04-03,5450,5450,5260,5340,8465
2025-04-04,5260,5370,5260,5330,4210
2025-04-07,5250,5350,5140,5190,13487
2025-04-08,5200,5250,4995,4995,26176
2025-04-09,4985,5080,4880,4890,12079
2025-04-10,5000,5100,5000,5040,4030
2025-04-11,5030,5040,4895,5040,9009
2025-04-14,5100,5290,5080,5280,6886
2025-04-15,5270,5270,5080,5230,2916
2025-04-16,5220,5270,5190,5210,4488
2025-04-17,5190,5250,5170,5220,8227
2025-04-18,5290,5290,5110,5240,10604
2025-04-21,5240,5290,5240,5270,12602
2025-04-22,5310,5310,5200,5230,10856
2025-04-23,5250,5300,5230,5270,7156
2025-04-24,5310,5310,5240,5280,11069
2025-04-25,5310,5310,5240,5270,17276
2025-04-28,5300,5300,5240,5270,8053
2025-04-29,5310,5330,5270,5320,19418
2025-04-30,5330,5330,5220,5250,6618
2025-05-02,5290,5290,5210,5230,3646
2025-05-07,5270,5300,5220,5250,8828
2025-05-08,5310,5320,5250,5270,10667
2025-05-09,5280,5390,5260,5260,8195
2025-05-12,5400,5400,5300,5350,17793
2025-05-13,5350,5380,5320,5380,9310
2025-05-14,5440,5500,5310,5500,18822
2025-05-15,5500,5530,5440,5520,8361
2025-05-16,5520,5600,5320,5410,24300
2025-05-19,5470,5470,5250,5270,9581
2025-05-20,5330,5510,5180,5180,12160
2025-05-21,5430,5500,5270,5320,10496
2025-05-22,5390,5390,5270,5290,5517
2025-05-23,5360,5360,5240,5260,8382
2025-05-26,5270,5330,5200,5230,5999
2025-05-27,5190,5250,5190,5220,3023
2025-05-28,5220,5270,5210,5250,4363
2025-05-29,5250,5320,5230,5290,5508
2025-05-30,5290,5350,5260,5310,3596
2025-06-02,5380,5380,5300,5310,4203
2025-06-04,5290,5400,5290,5380,5014
2025-06-05,5440,5550,5380,5440,11745
2025-06-09,5440,5590,5440,5570,11085
