Date,Open,High,Low,Close,Volume
2024-06-10,3980,4050,3930,3960,38125
2024-06-11,3960,3960,3880,3885,13235
2024-06-12,3885,3960,3870,3870,18886
2024-06-13,3900,3930,3805,3805,18184
2024-06-14,3910,3910,3740,3740,15910
2024-06-17,3700,3915,3650,3915,63526
2024-06-18,3795,3810,3590,3605,107294
2024-06-19,3620,3700,3545,3635,19932
2024-06-20,3640,3710,3575,3600,16030
2024-06-21,3605,3620,3535,3600,20776
2024-06-24,3580,3640,3415,3560,37191
2024-06-25,3555,3740,3390,3740,106192
2024-06-26,3670,3965,3670,3965,136568
2024-06-27,3990,4095,3765,4035,62367
2024-06-28,3965,4120,3960,4055,11298
2024-07-01,4000,4225,3765,4180,112349
2024-07-02,4145,4210,4055,4180,50152
2024-07-03,4180,4195,4040,4040,39477
2024-07-04,4105,4210,4035,4210,25254
2024-07-05,4240,4405,4085,4345,131413
2024-07-08,4345,4815,4340,4800,514749
2024-07-09,4745,4895,4735,4850,206640
2024-07-10,4805,4925,4645,4795,177423
2024-07-11,4765,4765,4450,4525,231632
2024-07-12,4505,4640,4465,4525,109202
2024-07-15,4495,4570,4320,4500,39578
2024-07-16,4495,4560,4390,4390,53814
2024-07-17,4390,4495,4220,4325,83604
2024-07-18,4325,4360,4190,4295,60341
2024-07-19,4255,4490,4220,4435,128455
2024-07-22,4385,4435,4300,4305,48048
2024-07-23,4360,4480,4290,4420,57753
2024-07-24,4420,4445,4240,4250,95907
2024-07-25,4285,4410,4100,4240,45003
2024-07-26,4280,4365,4105,4270,76661
2024-07-29,4270,4370,4135,4350,62432
2024-07-30,4380,4380,4235,4235,38290
2024-07-31,4270,4290,4170,4220,23465
2024-08-01,4180,4295,4180,4225,25076
2024-08-02,4250,4250,4070,4170,64669
2024-08-05,4175,4175,3730,4050,250820
2024-08-06,3850,4170,3850,4000,48588
2024-08-07,4025,4080,3900,3900,42336
2024-08-08,3850,4185,3830,3840,107556
2024-08-09,3820,3945,3785,3800,34947
2024-08-12,3875,4105,3810,4020,102842
2024-08-13,3980,4240,3980,4195,72583
2024-08-14,4240,4330,4130,4220,38029
2024-08-16,4340,4340,4225,4270,48428
2024-08-19,4325,4625,4300,4620,217034
2024-08-20,4700,4720,4470,4510,135048
2024-08-21,4475,4555,4290,4465,44063
2024-08-22,4465,4590,4400,4545,102614
2024-08-23,4535,4580,4400,4540,69000
