Date,Open,High,Low,Close,Volume
2024-06-10,4100,4100,3955,4025,219618
2024-06-11,4025,4060,3860,3935,273532
2024-06-12,3935,3945,3870,3910,152658
2024-06-13,3910,3955,3875,3905,251896
2024-06-14,3905,3905,3790,3890,337254
2024-06-17,3940,4060,3810,3870,300811
2024-06-18,3855,3875,3755,3755,183575
2024-06-19,3775,3775,3620,3685,245328
2024-06-20,3680,3725,3620,3630,140007
2024-06-21,3635,3650,3535,3535,204716
2024-06-24,3515,3535,3370,3445,258874
2024-06-25,3440,3455,3320,3340,213603
2024-06-26,3380,3660,3340,3605,403654
2024-06-27,3565,3600,3385,3385,227704
2024-06-28,3360,3415,3315,3335,100423
2024-07-01,3310,3420,3300,3380,146758
2024-07-02,3390,3430,3210,3210,181116
2024-07-03,3230,3265,3175,3220,116590
2024-07-04,3220,3275,3155,3230,94941
2024-07-05,3235,3300,3160,3290,167990
2024-07-08,3290,3445,3280,3380,137085
2024-07-09,3400,3470,3300,3470,107904
2024-07-10,3470,3480,3350,3400,81633
2024-07-11,3400,3435,3305,3390,59702
2024-07-12,3390,3390,3260,3290,58301
2024-07-15,3290,3335,3270,3300,31051
2024-07-16,3300,3315,3185,3210,106798
2024-07-17,3210,3265,3150,3150,95131
2024-07-18,3140,3190,3055,3155,125360
2024-07-19,3140,3195,3095,3160,64565
2024-07-22,3160,3165,3000,3055,155738
2024-07-23,3040,3210,3040,3095,172915
2024-07-24,3045,3125,3040,3040,47290
2024-07-25,3000,3045,2955,3035,85671
2024-07-26,3020,3040,2970,3030,71012
2024-07-29,3110,3110,3010,3090,46620
2024-07-30,3120,3120,2945,3065,68335
2024-07-31,3045,3095,3015,3080,33956
2024-08-01,3085,3165,3070,3115,71941
2024-08-02,3075,3105,2930,2965,72176
2024-08-05,2965,2985,2425,2490,364903
2024-08-06,2320,2685,2320,2685,362200
2024-08-07,2685,2735,2640,2690,65044
2024-08-08,2690,2690,2580,2670,38934
2024-08-09,2700,2730,2635,2655,54122
2024-08-12,2660,2755,2655,2710,105356
2024-08-13,2675,2720,2435,2695,119103
2024-08-14,2700,2795,2665,2765,91737
2024-08-16,2785,2815,2700,2750,55804
2024-08-19,2750,2770,2610,2725,61002
2024-08-20,2705,2810,2660,2750,100330
2024-08-21,2750,2775,2660,2775,43853
2024-08-22,2775,2795,2705,2765,45727
2024-08-23,2720,2790,2700,2760,43351
2024-08-26,2760,2790,2695,2750,105465
2024-08-27,2750,2750,2660,2660,45332
2024-08-28,2660,2680,2565,2650,72194
2024-08-29,2625,2685,2550,2585,73285
2024-08-30,2560,2700,2550,2655,95718
2024-09-02,2635,2655,2550,2570,55131
2024-09-03,2545,2630,2485,2500,124193
2024-09-04,2450,2500,2335,2335,134656
2024-09-05,2370,2670,2325,2415,815075
2024-09-06,2385,2395,2250,2330,159598
2024-09-09,2270,2385,2225,2385,102414
2024-09-10,2390,2455,2340,2390,61767
2024-09-11,2365,2440,2310,2365,33873
2024-09-12,2335,2440,2335,2380,53884
2024-09-13,2375,2440,2360,2440,70400
2024-09-19,2435,2435,2375,2380,28401
2024-09-20,2370,2435,2370,2415,23558
2024-09-23,2420,2435,2360,2365,34003
2024-09-24,2355,3070,2355,3070,6626009
2024-09-25,3145,3780,3070,3310,19435955
2024-09-26,3330,3545,3255,3310,3150172
2024-09-27,3320,4090,3250,3780,19060296
2024-09-30,3800,3900,3590,3590,1893432
2024-10-02,3515,4480,3360,4065,28404186
2024-10-04,4145,4160,3800,3830,2601495
2024-10-07,4060,4535,3965,4000,13207652
2024-10-08,3995,4215,3800,3820,3274136
2024-10-10,4035,4190,3850,3890,3361409
2024-10-11,3930,4270,3895,4010,3638275
2024-10-14,4065,4425,4000,4205,4964662
2024-10-15,4150,4155,4010,4120,1010953
2024-10-16,4015,4065,3810,3855,800741
2024-10-17,3880,4245,3840,3850,2382852
2024-10-18,3900,4140,3855,3960,1021669
2024-10-21,4095,4225,3965,4160,1653313
2024-10-22,4200,4950,4055,4655,15089047
2024-10-23,4615,4865,4525,4670,3368592
2024-10-24,4585,4645,4380,4410,1050597
2024-10-25,4500,4695,4100,4165,1592757
2024-10-28,4165,5090,4155,5030,17246300
2024-10-29,5080,5230,4915,5130,4851093
2024-10-30,5040,5150,4710,4805,1957333
2024-10-31,4700,4810,4550,4655,969054
2024-11-01,4540,4580,3880,3950,2163889
2024-11-04,3900,4145,3620,3850,1995324
2024-11-05,3815,3910,3640,3680,808919
2024-11-06,3720,3855,3530,3575,735498
2024-11-07,3600,3800,3520,3560,854007
2024-11-08,3630,3765,3580,3605,482817
2024-11-11,3590,3605,3210,3250,806368
2024-11-12,3255,3290,3065,3095,521527
2024-11-13,3005,3175,2995,3055,371921
2024-11-14,3020,3085,2895,2895,353326
2024-11-15,2860,2930,2760,2865,438064
2024-11-18,2835,2945,2815,2900,231488
2024-11-19,2905,2970,2845,2955,184962
2024-11-20,2955,2955,2840,2860,216384
2024-11-21,2860,2860,2755,2780,170968
2024-11-22,2885,2985,2820,2820,395699
2024-11-25,2825,2985,2825,2950,294694
2024-11-26,2985,2985,2885,2930,157185
2024-11-27,2940,2970,2790,2840,233273
2024-11-28,2840,2870,2780,2800,159144
2024-11-29,2845,2845,2730,2770,131515
2024-12-02,2765,2795,2680,2680,178901
2024-12-03,2685,2830,2685,2765,150196
2024-12-04,2660,2715,2590,2625,204415
2024-12-05,2630,2650,2505,2595,213374
2024-12-06,2565,2595,2405,2485,248410
2024-12-09,2455,2480,2245,2260,302597
2024-12-10,2260,2460,2260,2460,217209
2024-12-11,2465,2580,2415,2580,202819
2024-12-12,2560,2605,2495,2560,140306
2024-12-13,2540,2615,2520,2555,141966
2024-12-16,2595,2660,2570,2605,194193
2024-12-17,2660,2730,2590,2730,206025
2024-12-18,2740,2740,2605,2645,169959
2024-12-19,2585,2630,2525,2565,148981
2024-12-20,2550,2560,2450,2475,182630
2024-12-23,2485,2630,2485,2540,108207
2024-12-24,2540,2590,2455,2455,121955
2024-12-26,2455,2545,2400,2435,174816
2024-12-27,2400,2430,2315,2375,172154
2024-12-30,2375,2425,2345,2420,79077
2025-01-02,2430,2460,2380,2405,53161
2025-01-03,2415,2500,2405,2460,172531
